date/time,Payment Type,order id,description,total,Transaction Type,Invoice Date,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
6/7/2024,"Refund
",504-6890415-8232516,Product A,-318.06,Payment,,,,,,,
6/7/2024,"Order
",404-9159624-5291429,Product A,912.27,Payment,,,,,,,
6/7/2024,Fulfilment Fee Refund,171-7559068-6036317,Fulfillment Fee Refund,126.26,Payment,,,,,,,
6/7/2024,"Service Fee
",,Cost of Advertising,"-2,408.46",Payment,,,,,,,
6/7/2024,"Refund
",171-7559068-6036317,Product A,-326.43,Payment,,,,,,,
6/7/2024,"Order
",204-1261132-3474195,Product A,427.98,Payment,,,,,,,
6/7/2024,"Order
",604-9470933-0517388,Product A,488.38,Payment,,,,,,,
6/7/2024,"Order
",204-1904020-4478976,Product A,785.25,Payment,,,,,,,
6/7/2024,"Order
",204-1904020-4478976,Product A,891.32,Payment,,,,,,,
6/7/2024,"Order
",171-2024864-4234240,Product A,239.7,Payment,,,,,,,
6/7/2024,"Order
",171-4666440-0238869,Product A,257.6,Payment,,,,,,,
6/7/2024,"Order
",404-8099098-9699007,Product A,462.92,Payment,,,,,,,
6/8/2024,Fulfilment Fee Refund,504-3124744-0613382,Fulfillment Fee Refund,197.06,Payment,,,,,,,
6/8/2024,Fulfilment Fee Refund,304-9870547-0195483,Fulfillment Fee Refund,69.62,Payment,,,,,,,
6/8/2024,"Refund
",504-3124744-0613382,Product A,-563.13,Payment,,,,,,,
6/8/2024,Fulfilment Fee Refund,504-0224964-0232575,Fulfillment Fee Refund,158.12,Payment,,,,,,,
6/8/2024,"Refund
",304-9870547-0195483,Product A,-312.27,Payment,,,,,,,
6/8/2024,"Refund
",504-0224964-0232575,Product A,"-1,061.90",Payment,,,,,,,
6/8/0202,"Adjustment
",171-1473896-2517500,FBA Inventory Reimbursement - Customer Return,145.78,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,704-9650550-2234257,Fulfillment Fee Refund,126.26,Payment,,,,,,,
6/8/0202,"Refund
",704-9650550-2234257,Product A,"-1,140.68",Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,704-0638407-0153284,Fulfillment Fee Refund,64.49,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,704-0638407-0153284,Fulfillment Fee Refund,68.27,Payment,,,,,,,
6/8/0202,"Refund
",704-0638407-0153284,Product A,-448.73,Payment,,,,,,,
6/8/0202,"Refund
",704-0638407-0153284,Product A,-469.86,Payment,,,,,,,
6/8/0202,"Transfer
",,To account ending with:,"-1,92,827.62",Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,204-6623021-0693388,Fulfillment Fee Refund,197.06,Payment,,,,,,,
6/8/0202,"Transfer
",,To account ending with:,"-25,934.36",Payment,,,,,,,
6/8/0202,"Refund
",204-6623021-0693388,Product A,"-1,761.38",Payment,,,,,,,
6/8/0202,"Adjustment
",204-5052739-3011828,FBA Inventory Reimbursement - Customer Return,23.19,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,604-5744210-4291207,Fulfillment Fee Refund,293.82,Payment,,,,,,,
6/8/0202,"Refund
",604-5744210-4291207,Product A,"-1,325.88",Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,171-8560506-0036925,Fulfillment Fee Refund,158.12,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,204-6991077-5376492,Fulfillment Fee Refund,158.12,Payment,,,,,,,
6/8/0202,"Refund
",171-8560506-0036925,Product A,"-1,035.78",Payment,,,,,,,
6/8/0202,"Order
",704-6793559-0272864,Product A,196.71,Payment,,,,,,,
6/8/0202,"Refund
",204-6991077-5376492,Product A,-628.15,Payment,,,,,,,
6/8/0202,"Adjustment
",171-8607042-5697571,FBA Inventory Reimbursement - Customer Return,30.82,Payment,,,,,,,
6/8/0202,"Order
",804-4431982-5117732,Product A,614.13,Payment,,,,,,,
6/8/0202,"Order
",804-1739309-4034226,Product A,387.24,Payment,,,,,,,
6/8/0202,"Order
",171-9555834-3451183,Product A,407.96,Payment,,,,,,,
6/8/0202,"Order
",304-2153237-9076837,Product A,196.69,Payment,,,,,,,
6/8/0202,"Adjustment
",204-0408834-4115021,FBA Inventory Reimbursement - Customer Return,50.15,Payment,,,,,,,
6/8/0202,"Order
",171-4395611-2557827,Product A,568.74,Payment,,,,,,,
6/8/0202,"Order
",504-9856212-2678399,Product A,257.61,Payment,,,,,,,
6/8/0202,"Order
",504-8018490-2099671,Product A,947.85,Payment,,,,,,,
6/8/0202,"Order
",504-5182710-9193363,Product A,577.59,Payment,,,,,,,
6/8/0202,"Adjustment
",604-6780629-4451379,FBA Inventory Reimbursement - Customer Return,286.24,Payment,,,,,,,
6/8/0202,"Order
",204-8219564-5059730,Product A,366.59,Payment,,,,,,,
6/8/0202,"Order
",171-7502463-2453643,Product A,462.92,Payment,,,,,,,
6/8/0202,"Adjustment
",171-6033230-2359145,FBA Inventory Reimbursement - Customer Service Issue,16.42,Payment,,,,,,,
6/8/0202,"Order
",304-5741241-5132507,Product A,"2,125.24",Payment,,,,,,,
6/8/0202,"Order
",404-1714513-4193901,Product A,413.91,Payment,,,,,,,
6/8/0202,"Order
",804-9986220-3695896,Product A,338.93,Payment,,,,,,,
6/8/0202,"Order
",604-2169296-0313379,Product A,315.21,Payment,,,,,,,
6/8/0202,"Refund
",404-0128492-1632354,Product A,-347.35,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,171-2135901-3017332,Fulfillment Fee Refund,119.18,Payment,,,,,,,
6/8/0202,"Refund
",304-7216153-3099868,Product A,-564.44,Payment,,,,,,,
6/8/0202,"Refund
",171-2135901-3017332,Product A,-509.54,Payment,,,,,,,
6/8/0202,"Refund
",171-5255568-5334294,Product A,-659.77,Payment,,,,,,,
6/8/0202,"Refund
",204-8735469-3219888,Product A,"-1,045.50",Payment,,,,,,,
6/8/0202,"Refund
",304-0079429-3513706,Product A,-576.94,Payment,,,,,,,
6/8/0202,"Refund
",604-3612160-2411069,Product A,-951.8,Payment,,,,,,,
6/8/0202,"Refund
",204-3532200-0193517,Product A,-983.3,Payment,,,,,,,
6/8/0202,"Refund
",204-5610723-4155106,Product A,-467.32,Payment,,,,,,,
6/8/0202,"Service Fee
",,Cost of Advertising,"-3,194.77",Payment,,,,,,,
6/8/0202,"Refund
",404-3802715-4238609,Product A,-518.65,Payment,,,,,,,
6/8/0202,"Refund
",504-7932759-4170357,Product A,-564.44,Payment,,,,,,,
6/8/0202,"Refund
",404-4648465-7453440,Product A,"-1,033.07",Payment,,,,,,,
6/8/0202,"Adjustment
",171-8746281-8270149,FBA Inventory Reimbursement - Customer Return,81,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,504-4262155-3574391,Fulfillment Fee Refund,157.6,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,504-4262155-3574391,Fulfillment Fee Refund,190.5,Payment,,,,,,,
6/8/0202,"Refund
",804-5395133-2191828,Product A,"-1,077.60",Payment,,,,,,,
6/8/0202,"Refund
",704-1887675-2617592,Product A,-576.95,Payment,,,,,,,
6/8/0202,"Adjustment
",304-9703406-6674795,FBA Inventory Reimbursement - Customer Return,50.6,Payment,,,,,,,
6/8/0202,"Refund
",504-4262155-3574391,Product A,-950.42,Payment,,,,,,,
6/8/0202,"Refund
",504-4262155-3574391,Product A,-876.45,Payment,,,,,,,
6/8/0202,"Refund
",304-7794958-0455179,Product A,"-1,123.06",Payment,,,,,,,
6/8/0202,"Adjustment
",204-8356052-5259999,FBA Inventory Reimbursement - Customer Return,42.28,Payment,,,,,,,
6/8/0202,"Refund
",504-9160901-5619662,Product A,-682.56,Payment,,,,,,,
6/8/0202,"Refund
",504-8559211-4159381,Product A,-564.44,Payment,,,,,,,
6/8/0202,"Adjustment
",204-3803565-7474164,FBA Inventory Reimbursement - Customer Return,29.1,Payment,,,,,,,
6/8/0202,"Service Fee
",,Cost of Advertising,"-2,945.83",Payment,,,,,,,
6/8/0202,"Refund
",804-1305643-9332966,Product A,-837.45,Payment,,,,,,,
6/8/0202,"Refund
",604-0727577-0272280,Product A,-659.77,Payment,,,,,,,
6/8/0202,"Refund
",171-0268070-1711007,Product A,-564.44,Payment,,,,,,,
6/8/0202,"Refund
",604-1911935-3276416,Product A,-405.4,Payment,,,,,,,
6/8/0202,"Refund
",704-5551806-4015437,Product A,-374.28,Payment,,,,,,,
6/8/0202,"Refund
",704-5104431-5115045,Product A,-564.44,Payment,,,,,,,
6/8/0202,"Refund
",604-1309507-4072615,Product A,-478.44,Payment,,,,,,,
6/8/0202,"Refund
",604-4522552-5536508,Product A,-322.47,Payment,,,,,,,
6/8/0202,"Refund
",804-1369159-1030247,Product A,-713.19,Payment,,,,,,,
6/8/0202,"Refund
",204-1590473-0699401,Product A,-888.6,Payment,,,,,,,
6/8/0202,"Refund
",604-8295168-1232590,Product A,"-1,026.56",Payment,,,,,,,
6/8/0202,"Service Fee
",,Cost of Advertising,"-2,360.79",Payment,,,,,,,
6/8/0202,"Refund
",204-2951718-8438661,Product A,-457.7,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,704-2999307-6072468,Fulfillment Fee Refund,126.26,Payment,,,,,,,
6/8/0202,"Refund
",504-4927601-5153884,Product A,"-1,242.41",Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,804-8829100-5697552,Fulfillment Fee Refund,119.18,Payment,,,,,,,
6/8/0202,"Refund
",504-6623032-0472466,Product A,-375.74,Payment,,,,,,,
6/8/0202,"Refund
",804-3086545-0015234,Product A,-663.43,Payment,,,,,,,
6/8/0202,"Refund
",704-2999307-6072468,Product A,-545.44,Payment,,,,,,,
6/8/0202,"Refund
",404-9463773-9451148,Product A,-316.43,Payment,,,,,,,
6/8/0202,"Refund
",504-2896861-2457649,Product A,-510.69,Payment,,,,,,,
6/8/0202,"Refund
",804-8829100-5697552,Product A,-634.09,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,704-0948522-2136976,Fulfillment Fee Refund,119.18,Payment,,,,,,,
6/8/0202,"Refund
",604-1697819-4359921,Product A,"-4,066.35",Payment,,,,,,,
6/8/0202,"Refund
",604-1697819-4359921,Product A,"-2,030.31",Payment,,,,,,,
6/8/0202,"Refund
",804-8061047-7211694,Product A,-723.67,Payment,,,,,,,
6/8/0202,"Adjustment
",304-7603818-9030460,FBA Inventory Reimbursement - Customer Return,61.3,Payment,,,,,,,
6/8/0202,"Refund
",604-3446413-1499644,Product A,-707.3,Payment,,,,,,,
6/8/0202,"Refund
",704-0948522-2136976,Product A,-582.26,Payment,,,,,,,
6/8/0202,"Order
",171-7134699-6370376,Product A,222.64,Payment,,,,,,,
6/8/0202,"Order
",171-7134699-6370376,Product A,286.23,Payment,,,,,,,
6/8/0202,"Order
",304-5100714-8193960,Product A,317.9,Payment,,,,,,,
6/8/0202,"Refund
",304-0793813-1259190,Product A,-354.54,Payment,,,,,,,
6/8/0202,"Refund
",804-1504264-0091867,Product A,-716.01,Payment,,,,,,,
6/8/0202,"Order
",204-0096397-0217174,Product A,196.7,Payment,,,,,,,
6/8/0202,"Order
",404-7076685-4255364,Product A,239.03,Payment,,,,,,,
6/8/0202,"Order
",304-8325447-6695688,Product A,224.42,Payment,,,,,,,
6/8/0202,"Refund
",404-9211694-5438007,Product A,-403.12,Payment,,,,,,,
6/8/0202,"Refund
",704-8031747-9395628,Product A,-729.57,Payment,,,,,,,
6/8/0202,"Order
",304-7308537-1638013,Product A,259.05,Payment,,,,,,,
6/8/0202,"Order
",604-1138016-0015222,Product A,259.05,Payment,,,,,,,
6/8/0202,"Order
",204-7594367-9055702,Product A,"1,082.69",Payment,,,,,,,
6/8/0202,"Order
",404-1399658-0332516,Product A,319.41,Payment,,,,,,,
6/8/0202,"Order
",404-1399658-0332516,Product A,341.6,Payment,,,,,,,
6/8/0202,"Order
",604-4031470-7651516,Product A,500.78,Payment,,,,,,,
6/8/0202,"Order
",604-4031470-7651516,Product A,663.94,Payment,,,,,,,
6/8/0202,"Order
",504-4431568-5330017,Product A,204.2,Payment,,,,,,,
6/8/0202,"Order
",404-0516893-0615082,Product A,306.85,Payment,,,,,,,
6/8/0202,"Order
",604-3268423-3255382,Product A,480.71,Payment,,,,,,,
6/8/0202,"Refund
",404-3726331-3557066,Product A,-716.83,Payment,,,,,,,
6/8/0202,"Order
",704-6952721-1659975,Product A,"1,409.63",Payment,,,,,,,
6/8/0202,"Refund
",171-2555181-9372097,Product A,-564.44,Payment,,,,,,,
6/8/0202,"Refund
",704-1729630-1611642,Product A,-352.81,Payment,,,,,,,
6/8/0202,"Order
",204-6863750-8236744,Product A,366.59,Payment,,,,,,,
6/8/0202,"Order
",204-5407742-1053439,Product A,480.7,Payment,,,,,,,
6/8/0202,"Order
",804-3164205-2195022,Product A,763.33,Payment,,,,,,,
6/8/0202,Fulfilment Fee Refund,404-8768792-4053224,Fulfillment Fee Refund,236,Payment,,,,,,,
6/8/0202,"Refund
",171-7935631-6557074,Product A,"-1,244.34",Payment,,,,,,,
6/8/0202,"Order
",704-0358500-3651329,Product A,317.9,Payment,,,,,,,
6/8/2024,"Order
",171-5401064-3370357,Product A,239.03,Payment,,,,,,,
6/8/2024,"Order
",404-8975042-5257618,Product A,"1,007.68",Payment,,,,,,,
6/8/2024,"Order
",504-4911361-1638268,Product A,366.59,Payment,,,,,,,
6/8/2024,"Order
",504-4013683-1299828,Product A,266.56,Payment,,,,,,,
6/8/2024,"Order
",604-9175145-6317304,Product A,584.23,Payment,,,,,,,
6/8/2024,"Order
",204-0683694-3391848,Product A,586.43,Payment,,,,,,,
6/8/2024,"Order
",204-7145804-9691415,Product A,414.15,Payment,,,,,,,
6/8/2024,"Refund
",404-7489197-4691898,Product A,-645.75,Payment,,,,,,,
6/8/2024,"Refund
",404-5799500-8130482,Product A,"-1,484.36",Payment,,,,,,,
6/8/2024,"Refund
",404-4702734-5178739,Product A,-551.57,Payment,,,,,,,
6/8/2024,"Order
",404-4776263-8072495,Product A,356.19,Payment,,,,,,,
6/8/2024,"Order
",304-4086703-3455168,Product A,577.59,Payment,,,,,,,
6/8/2024,"Refund
",404-8768792-4053224,Product A,"-1,241.74",Payment,,,,,,,
6/8/2024,"Order
",204-7355570-8497731,Product A,239.7,Payment,,,,,,,
6/8/2024,"Order
",804-9132535-4332758,Product A,-126.26,Payment,,,,,,,
6/8/2024,"Order
",604-8761865-2653039,Product A,239.7,Payment,,,,,,,
6/8/2024,"Service Fee
",,Cost of Advertising,"-2,789.32",Payment,,,,,,,
6/8/2024,"Refund
",804-9746657-2291630,Product A,-716.82,Payment,,,,,,,
6/8/2024,"Order
",171-5570853-3291215,Product A,161.55,Payment,,,,,,,
6/8/2024,"Order
",204-2100834-0434609,Product A,472.55,Payment,,,,,,,
6/8/2024,"Order
",704-6374208-9013129,Product A,537.09,Payment,,,,,,,
6/8/2024,"Order
",804-6087576-5399627,Product A,434.32,Payment,,,,,,,
6/8/2024,"Order
",604-9943673-5611405,Product A,381.01,Payment,,,,,,,
6/8/2024,"Order
",404-1571980-0678119,Product A,972.57,Payment,,,,,,,
6/8/2024,"Order
",404-2515082-2355370,Product A,499.12,Payment,,,,,,,
6/8/2024,"Order
",604-2052011-6399054,Product A,909.31,Payment,,,,,,,
6/8/2024,"Order
",704-8146279-1051595,Product A,"1,053.74",Payment,,,,,,,
6/8/2024,"Refund
",604-2767006-8234276,Product A,-707.42,Payment,,,,,,,
6/8/2024,"Order
",171-0203630-5757260,Product A,612.92,Payment,,,,,,,
6/8/2024,"Order
",171-6325766-3517788,Product A,523.91,Payment,,,,,,,
6/8/2024,"Order
",204-4017108-2274592,Product A,474.57,Payment,,,,,,,
6/8/2024,"Order
",404-3545034-5670568,Product A,"1,381.61",Payment,,,,,,,
6/8/2024,"Order
",171-2146780-2636514,Product A,341.75,Payment,,,,,,,
6/8/2024,"Order
",171-2146780-2636514,Product A,201.56,Payment,,,,,,,
6/8/2024,"Order
",804-7303428-0657879,Product A,-84.38,Payment,,,,,,,
6/8/2024,"Order
",704-8943551-5434604,Product A,"1,927.51",Payment,,,,,,,
6/8/2024,"Order
",604-5328633-7011205,Product A,366.59,Payment,,,,,,,
6/8/2024,"Order
",504-9150715-8434828,Product A,194.56,Payment,,,,,,,
6/8/2024,"Order
",604-0404050-7536520,Product A,259.05,Payment,,,,,,,
6/8/2024,"Order
",204-5877223-2157024,Product A,288.64,Payment,,,,,,,
6/8/2024,"Order
",804-0096419-4032125,Product A,568.75,Payment,,,,,,,
6/8/2024,"Order
",604-5082072-0670788,Product A,577.59,Payment,,,,,,,
6/8/2024,"Order
",204-4887965-6155747,Product A,220.12,Payment,,,,,,,
6/8/2024,"Order
",171-6494442-5215086,Product A,836.27,Payment,,,,,,,
6/8/2024,"Order
",304-1840617-9219066,Product A,474.57,Payment,,,,,,,
6/8/2024,"Order
",304-7011032-4676873,Product A,185.12,Payment,,,,,,,
6/8/2024,"Order
",704-3835736-0474914,Product A,736.5,Payment,,,,,,,
6/8/2024,"Refund
",304-5640064-8393507,Product A,"-1,058.48",Payment,,,,,,,
6/8/2024,"Order
",504-5955030-8238042,Product A,410.35,Payment,,,,,,,
6/8/2024,"Order
",804-0005404-7193158,Product A,204.2,Payment,,,,,,,
6/8/2024,"Order
",604-1525663-3053401,Product A,381.01,Payment,,,,,,,
6/8/2024,"Order
",204-2139381-9599661,Product A,266.57,Payment,,,,,,,
6/8/2024,"Order
",304-7609537-6411879,Product A,313.28,Payment,,,,,,,
6/8/2024,"Order
",604-7953220-8519861,Product A,338.77,Payment,,,,,,,
6/8/2024,"Order
",204-4665970-9374386,Product A,657.82,Payment,,,,,,,
6/8/2024,"Order
",604-3470310-9238801,Product A,"1,574.22",Payment,,,,,,,
6/8/2024,"Order
",204-3536396-4095811,Product A,569.36,Payment,,,,,,,
6/8/2024,"Order
",171-5699995-0534053,Product A,976.26,Payment,,,,,,,
6/8/2024,"Order
",504-4387938-9132923,Product A,796.49,Payment,,,,,,,
6/8/2024,"Order
",804-1811387-5534880,Product A,475.54,Payment,,,,,,,
6/8/2024,"Order
",204-5088998-0478760,Product A,"1,084.20",Payment,,,,,,,
6/8/2024,"Order
",171-9223369-1274963,Product A,"3,103.05",Payment,,,,,,,
6/8/2024,"Order
",804-2397374-7574937,Product A,975.31,Payment,,,,,,,
6/8/2024,"Order
",804-6170863-4113518,Product A,"1,017.19",Payment,,,,,,,
6/8/2024,"Order
",504-2729594-2313126,Product A,239.71,Payment,,,,,,,
6/8/2024,"Order
",804-8368937-0215854,Product A,252.51,Payment,,,,,,,
6/8/2024,"Order
",804-7983705-0295295,Product A,707.32,Payment,,,,,,,
6/8/2024,"Order
",604-9851825-7638897,Product A,"1,225.67",Payment,,,,,,,
6/8/2024,"Order
",704-0634568-7672295,Product A,316.16,Payment,,,,,,,
6/8/2024,"Order
",604-6902125-4091833,Product A,"1,848.85",Payment,,,,,,,
6/8/2024,"Order
",171-7607482-3059510,Product A,950.26,Payment,,,,,,,
6/8/2024,"Order
",704-8846951-4534404,Product A,341.8,Payment,,,,,,,
6/8/2024,"Order
",171-0591338-5334845,Product A,681.36,Payment,,,,,,,
6/8/2024,"Order
",504-3634795-8630685,Product A,"1,051.81",Payment,,,,,,,
6/8/2024,"Order
",804-7856208-6197966,Product A,776.21,Payment,,,,,,,
6/8/2024,"Order
",171-2068288-4074958,Product A,316.75,Payment,,,,,,,
6/8/2024,"Order
",604-1649904-2695074,Product A,204.2,Payment,,,,,,,
6/8/2024,"Order
",804-4354069-9093799,Product A,194.76,Payment,,,,,,,
6/8/2024,"Order
",304-1784280-2311601,Product A,520.21,Payment,,,,,,,
6/8/2024,"Order
",204-9650870-6034839,Product A,977.2,Payment,,,,,,,
6/8/2024,"Order
",804-3215221-8255796,Product A,492.5,Payment,,,,,,,
6/8/2024,"Order
",604-8496449-1470934,Product A,950.85,Payment,,,,,,,
6/8/2024,"Order
",704-3576645-3430869,Product A,112.23,Payment,,,,,,,
6/8/2024,"Order
",604-3668386-2353840,Product A,233.14,Payment,,,,,,,
6/8/2024,"Order
",804-2283743-3330230,Product A,840.08,Payment,,,,,,,
6/8/2024,"Order
",504-4002652-1136183,Product A,317.9,Payment,,,,,,,
6/8/2024,"Order
",171-2357180-0638222,Product A,986.21,Payment,,,,,,,
6/8/2024,"Order
",604-1968134-0536790,Product A,340.86,Payment,,,,,,,
6/8/2024,"Order
",404-0409055-9276822,Product A,602.59,Payment,,,,,,,
6/8/2024,"Order
",804-4271511-1351910,Product A,681.36,Payment,,,,,,,
6/8/2024,"Order
",504-5978833-6551934,Product A,196.7,Payment,,,,,,,
6/8/2024,"Order
",204-9311884-0257226,Product A,297.67,Payment,,,,,,,
6/8/2024,"Order
",504-1575585-9338640,Product A,962.8,Payment,,,,,,,
6/8/2024,"Order
",504-8268466-6338676,Product A,"1,093.12",Payment,,,,,,,
6/8/2024,"Order
",504-7391362-6691476,Product A,488.05,Payment,,,,,,,
6/8/2024,"Order
",804-0933772-5678936,Product A,456.65,Payment,,,,,,,
6/8/2024,"Order
",704-2704374-4295671,Product A,219.44,Payment,,,,,,,
6/8/2024,"Order
",804-9085019-2617374,Product A,994.09,Payment,,,,,,,
6/8/2024,"Order
",404-8608957-7417903,Product A,845.22,Payment,,,,,,,
6/8/2024,"Order
",504-9357403-7374133,Product A,937.35,Payment,,,,,,,
6/8/2024,"Order
",204-5407609-5372888,Product A,420.38,Payment,,,,,,,
6/8/2024,"Order
",204-4306375-9093577,Product A,379.72,Payment,,,,,,,
6/8/2024,"Order
",504-7922079-5455752,Product A,"2,438.88",Payment,,,,,,,
6/8/2024,"Adjustment
",171-9047845-5097719,FBA Inventory Reimbursement - Customer Return,135.11,Payment,,,,,,,
6/8/2024,"Order
",804-1416215-7157632,Product A,972.57,Payment,,,,,,,
6/8/2024,"Order
",504-7409129-0113379,Product A,598.4,Payment,,,,,,,
6/8/2024,"Order
",604-3835713-7097990,Product A,451.95,Payment,,,,,,,
6/8/2024,"Order
",604-3835713-7097990,Product A,"1,448.35",Payment,,,,,,,
6/8/2024,"Order
",304-3989556-1451132,Product A,962.8,Payment,,,,,,,
6/8/2024,"Order
",804-4054389-7311291,Product A,-116.24,Payment,,,,,,,
6/8/2024,"Order
",804-6700139-5470564,Product A,"1,050.13",Payment,,,,,,,
6/8/2024,"Order
",304-7030929-8393174,Product A,475.54,Payment,,,,,,,
6/8/2024,"Order
",304-3716486-8015418,Product A,192.02,Payment,,,,,,,
6/8/2024,"Order
",604-3455121-4193542,Product A,480.72,Payment,,,,,,,
6/8/2024,"Adjustment
",604-5011601-6297577,FBA Inventory Reimbursement - Customer Return,29.74,Payment,,,,,,,
6/8/2024,"Order
",804-5535045-0174923,Product A,577.59,Payment,,,,,,,
6/8/2024,"Order
",704-6765465-2436966,Product A,950.41,Payment,,,,,,,
6/8/2024,"Order
",704-6765465-2436966,Product A,931.25,Payment,,,,,,,
6/8/2024,"Order
",304-3045503-5195002,Product A,211.32,Payment,,,,,,,
6/8/2024,"Order
",404-9280670-1211869,Product A,286.93,Payment,,,,,,,
6/8/2024,"Order
",604-5795170-4638480,Product A,417.24,Payment,,,,,,,
6/8/2024,"Order
",504-3040191-1236330,Product A,588.06,Payment,,,,,,,
6/8/2024,"Order
",304-9412116-3517160,Product A,516.45,Payment,,,,,,,
6/8/2024,"Order
",704-3303528-4215219,Product A,457.6,Payment,,,,,,,
6/8/2024,"Order
",804-5400168-8430288,Product A,597.58,Payment,,,,,,,
6/8/2024,"Order
",404-6204048-1570591,Product A,790.51,Payment,,,,,,,
6/8/2024,"Order
",604-3999798-2374961,Product A,"1,099.10",Payment,,,,,,,
6/8/2024,"Order
",604-3999798-2374961,Product A,"1,318.38",Payment,,,,,,,
6/8/2024,"Order
",204-6816459-3153205,Product A,331.85,Payment,,,,,,,
6/8/2024,"Order
",304-6686947-3234668,Product A,239.7,Payment,,,,,,,
6/8/2024,"Order
",404-0878845-6617535,Product A,621.45,Payment,,,,,,,
6/8/2024,"Order
",404-4552279-1076420,Product A,474.58,Payment,,,,,,,
6/8/2024,"Order
",204-6040990-3399064,Product A,358.01,Payment,,,,,,,
6/8/2024,"Order
",604-8991498-1372838,Product A,"1,630.79",Payment,,,,,,,
6/8/2024,"Order
",404-6822828-0411808,Product A,801.82,Payment,,,,,,,
6/8/2024,"Order
",304-6794603-7457076,Product A,609.2,Payment,,,,,,,
6/8/2024,"Order
",804-9410148-2678561,Product A,92.24,Payment,,,,,,,
6/8/2024,"Order
",504-0427858-4591459,Product A,971.61,Payment,,,,,,,
6/8/2024,"Order
",604-7845096-2419456,Product A,736.5,Payment,,,,,,,
6/8/2024,"Order
",804-5123065-9476667,Product A,-116.24,Payment,,,,,,,
6/8/2024,"Order
",504-7696899-6317913,Product A,"1,019.67",Payment,,,,,,,
6/8/2024,"Order
",704-2543237-6157899,Product A,"1,016.76",Payment,,,,,,,
6/8/2024,"Order
",171-6586574-5559715,Product A,"2,374.45",Payment,,,,,,,
6/8/2024,"Order
",204-0525372-8674791,Product A,248.16,Payment,,,,,,,
6/8/2024,"Order
",804-8846095-4472294,Product A,166.07,Payment,,,,,,,
